season,division,matchday,date,home_team,away_team,score,year,month,weekday,home_goals,away_goals,result,target,home_team_avg_goals_for,home_team_avg_goals_against,away_team_avg_goals_for,away_team_avg_goals_against,avg_goals_for_combined,avg_goals_against_combined,home_team_avg_goals_for,home_team_avg_goals_against,away_team_avg_goals_for,away_team_avg_goals_against
2005-2006,1,10,2005-11-06,Celta de Vigo,Alavés,2:1,2005,11,6,2.0,1.0,1,0,0.8,2.2,1.0,1.6,0.9,1.9000000000000001,1.0,1.6,1.6,1.8
2005-2006,1,10,2005-11-06,Real Madrid,Real Zaragoza,1:0,2005,11,6,1.0,0.0,1,0,3.6,1.2,1.2,1.6,2.4,1.4,1.2,0.6,0.6,1.2
2005-2006,1,10,2005-11-06,Getafe,Barcelona,1:3,2005,11,6,1.0,3.0,2,2,1.4,0.6,1.8,1.6,1.6,1.1,1.0,1.8,0.4,2.6
2005-2006,1,10,2005-11-06,Málaga CF,Dep. La Coruña,1:1,2005,11,6,1.0,1.0,X,1,0.6,1.8,1.2,1.2,0.8999999999999999,1.5,0.8,2.2,1.0,1.6
2005-2006,1,14,2005-12-03,Celta de Vigo,Real Betis,2:1,2005,12,5,2.0,1.0,1,0,1.2,1.4,1.6,1.4,1.4,1.4,1.2,1.4,1.6,1.4
2005-2006,1,14,2005-12-03,Real Madrid,Getafe,1:0,2005,12,5,1.0,0.0,1,0,3.2,1.0,0.6,1.4,1.9000000000000001,1.2,3.2,1.0,0.6,1.4
2005-2006,1,14,2005-12-03,Athletic,Atlético Madrid,1:1,2005,12,5,1.0,1.0,X,1,2.2,0.6,0.4,0.8,1.3,0.7,2.2,0.6,0.4,0.8
2005-2006,1,14,2005-12-04,Alavés,RCD Mallorca,0:3,2005,12,6,0.0,3.0,2,2,0.4,1.4,0.6,2.4,0.5,1.9,2.4,0.6,2.4,1.2
2005-2006,1,14,2005-12-04,Racing,Real Sociedad,2:2,2005,12,6,2.0,2.0,X,1,0.8,1.6,0.6,2.0,0.7,1.8,2.2,1.2,1.4,1.8
2005-2006,1,14,2005-12-04,Cádiz CF,Real Zaragoza,1:2,2005,12,6,1.0,2.0,2,2,1.2,1.6,1.0,1.4,1.1,1.5,1.2,0.6,1.0,1.0
2005-2006,1,14,2005-12-04,Málaga CF,CA Osasuna,1:2,2005,12,6,1.0,2.0,2,2,0.6,1.6,0.8,1.8,0.7,1.7000000000000002,1.2,1.6,1.0,1.4
2005-2006,1,14,2005-12-04,Sevilla FC,Dep. La Coruña,0:2,2005,12,6,0.0,2.0,2,2,1.2,0.6,1.0,1.0,1.1,0.8,0.8,1.6,0.6,2.0
2005-2006,1,14,2005-12-04,Villarreal,Barcelona,0:2,2005,12,6,0.0,2.0,2,2,2.4,0.6,2.4,1.2,2.4,0.8999999999999999,0.4,1.4,0.6,2.4
2005-2006,1,14,2005-12-04,Espanyol,Valencia,1:3,2005,12,6,1.0,3.0,2,2,2.2,1.2,1.4,1.8,1.8,1.5,0.6,1.6,0.8,1.8
2005-2006,1,15,2005-12-10,Valencia,Athletic,1:1,2005,12,5,1.0,1.0,X,1,1.2,1.6,0.8,2.0,1.0,1.8,1.2,1.6,0.8,2.0
2005-2006,1,15,2005-12-10,Real Sociedad,Villarreal,1:3,2005,12,5,1.0,3.0,2,2,1.6,1.0,1.6,1.0,1.6,1.0,1.6,1.0,1.6,1.0
2005-2006,1,15,2005-12-11,Dep. La Coruña,Cádiz CF,1:0,2005,12,6,1.0,0.0,1,0,1.0,0.4,0.8,2.0,0.9,1.2,1.4,1.0,0.4,2.2
2005-2006,1,15,2005-12-11,CA Osasuna,RCD Mallorca,1:0,2005,12,6,1.0,0.0,1,0,1.0,1.2,1.2,1.6,1.1,1.4,1.0,0.4,0.8,2.0
2005-2006,1,15,2005-12-11,Atlético Madrid,Alavés,1:1,2005,12,6,1.0,1.0,X,1,2.2,1.2,1.2,1.6,1.7000000000000002,1.4,1.0,1.2,1.2,1.6
2005-2006,1,15,2005-12-11,Real Betis,Espanyol,0:0,2005,12,6,0.0,0.0,X,1,1.8,1.0,1.6,1.2,1.7000000000000002,1.1,2.2,1.2,1.2,1.6
2005-2006,1,15,2005-12-11,Getafe,Racing,1:2,2005,12,6,1.0,2.0,2,2,1.4,1.0,0.4,2.2,0.8999999999999999,1.6,1.8,1.0,1.6,1.2
2005-2006,1,15,2005-12-11,Real Zaragoza,Celta de Vigo,1:0,2005,12,6,1.0,0.0,1,0,2.2,1.8,2.0,1.6,2.1,1.7000000000000002,2.2,1.8,2.0,1.6
2005-2006,1,15,2005-12-11,Málaga CF,Real Madrid,0:2,2005,12,6,0.0,2.0,2,2,0.6,1.8,1.6,0.6,1.1,1.2,0.6,1.8,1.6,0.6
2005-2006,1,15,2005-12-11,Barcelona,Sevilla FC,2:1,2005,12,6,2.0,1.0,1,0,2.2,1.0,1.4,1.2,1.8,1.1,2.2,1.0,1.4,1.2
2005-2006,1,18,2006-01-07,Athletic,Dep. La Coruña,1:2,2006,1,5,1.0,2.0,2,2,2.0,0.4,1.0,0.8,1.5,0.6000000000000001,2.0,0.4,1.0,0.8
2005-2006,1,18,2006-01-07,Espanyol,Barcelona,1:2,2006,1,5,1.0,2.0,2,2,1.6,1.6,2.0,1.0,1.8,1.3,1.6,1.6,2.0,1.0
2005-2006,1,18,2006-01-08,Cádiz CF,Getafe,1:0,2006,1,6,1.0,0.0,1,0,1.2,1.8,0.6,1.6,0.8999999999999999,1.7000000000000002,0.8,0.8,0.6,2.0
2005-2006,1,18,2006-01-08,Celta de Vigo,Real Sociedad,1:0,2006,1,6,1.0,0.0,1,0,1.2,1.4,1.0,2.4,1.1,1.9,2.2,1.2,1.6,1.6
2005-2006,1,18,2006-01-08,Alavés,Real Zaragoza,0:2,2006,1,6,0.0,2.0,2,2,0.2,1.8,1.2,1.2,0.7,1.5,1.8,0.8,2.0,0.6
2005-2006,1,18,2006-01-08,Sevilla FC,Málaga CF,3:1,2006,1,6,3.0,1.0,1,0,0.8,0.6,0.8,1.8,0.8,1.2,2.2,2.0,1.4,1.6
2005-2006,1,18,2006-01-08,RCD Mallorca,Real Betis,1:1,2006,1,6,1.0,1.0,X,1,2.2,2.0,1.4,1.6,1.8,1.8,0.8,0.6,0.8,1.8
2005-2006,1,18,2006-01-08,Atlético Madrid,Valencia,0:0,2006,1,6,0.0,0.0,X,1,2.2,1.2,1.6,1.6,1.9000000000000001,1.4,0.2,1.8,1.2,1.2
2005-2006,1,18,2006-01-08,CA Osasuna,Racing,1:1,2006,1,6,1.0,1.0,X,1,0.8,0.8,0.6,2.0,0.7,1.4,1.2,1.4,1.0,2.4
2005-2006,1,18,2006-01-08,Villarreal,Real Madrid,0:0,2006,1,6,0.0,0.0,X,1,1.8,0.8,2.0,0.6,1.9,0.7,1.2,1.8,0.6,1.6
2005-2006,1,22,2006-02-04,Málaga CF,Athletic,2:1,2006,2,5,2.0,1.0,1,0,0.6,1.8,1.0,1.8,0.8,1.8,0.6,1.8,1.0,1.8
2005-2006,1,22,2006-02-04,Real Madrid,Espanyol,4:0,2006,2,5,4.0,0.0,1,0,2.6,0.6,1.6,1.2,2.1,0.8999999999999999,2.6,0.6,1.6,1.2
2005-2006,1,22,2006-02-04,Dep. La Coruña,Valencia,0:1,2006,2,5,0.0,1.0,2,2,1.0,0.4,1.2,1.2,1.1,0.8,1.0,0.4,1.2,1.2
2005-2006,1,22,2006-02-05,Real Sociedad,RCD Mallorca,2:1,2006,2,6,2.0,1.0,1,0,1.4,1.4,1.0,1.6,1.2,1.5,1.2,0.8,1.2,1.6
2005-2006,1,22,2006-02-05,Villarreal,Cádiz CF,1:1,2006,2,6,1.0,1.0,X,1,1.0,0.8,0.6,1.8,0.8,1.3,2.2,1.2,0.6,0.8
2005-2006,1,22,2006-02-05,Real Zaragoza,Real Betis,4:3,2006,2,6,4.0,3.0,1,0,2.2,1.0,1.0,1.2,1.6,1.1,1.0,1.4,1.2,1.4
2005-2006,1,22,2006-02-05,Getafe,Alavés,2:2,2006,2,6,2.0,2.0,X,1,1.4,1.4,1.2,1.2,1.2999999999999998,1.2999999999999998,1.4,1.4,1.2,1.2
2005-2006,1,22,2006-02-05,Racing,Celta de Vigo,0:1,2006,2,6,0.0,1.0,2,2,1.0,1.4,1.2,1.4,1.1,1.4,2.2,1.0,1.0,1.2
2005-2006,1,22,2006-02-05,Barcelona,Atlético Madrid,1:3,2006,2,6,1.0,3.0,2,2,2.2,1.2,0.6,0.8,1.4000000000000001,1.0,1.0,0.8,0.6,1.8
2005-2006,1,22,2006-02-05,Sevilla FC,CA Osasuna,0:1,2006,2,6,0.0,1.0,2,2,1.2,0.8,1.2,1.6,1.2,1.2000000000000002,1.4,1.4,1.0,1.6
2005-2006,1,23,2006-02-11,Cádiz CF,Sevilla FC,0:4,2006,2,5,0.0,4.0,2,2,1.0,1.6,1.0,1.6,1.0,1.6,1.0,1.6,1.0,1.6
2005-2006,1,23,2006-02-11,CA Osasuna,Real Zaragoza,1:1,2006,2,5,1.0,1.0,X,1,0.8,0.6,1.2,1.2,1.0,0.8999999999999999,0.8,0.6,1.2,1.2
2005-2006,1,23,2006-02-11,Athletic,Real Madrid,0:2,2006,2,5,0.0,2.0,2,2,2.0,0.8,1.4,0.6,1.7,0.7,2.0,0.8,1.4,0.6
2005-2006,1,23,2006-02-12,Espanyol,Racing,0:2,2006,2,6,0.0,2.0,2,2,1.4,1.8,0.6,1.8,1.0,1.8,1.2,0.4,1.8,0.8
2005-2006,1,23,2006-02-12,Alavés,Málaga CF,3:2,2006,2,6,3.0,2.0,1,0,0.0,1.2,1.0,1.6,0.5,1.4,1.0,1.6,2.2,1.2
2005-2006,1,23,2006-02-12,Real Betis,Dep. La Coruña,0:1,2006,2,6,0.0,1.0,2,2,1.2,0.8,1.2,0.8,1.2,0.8,1.6,0.8,0.8,2.2
2005-2006,1,23,2006-02-12,RCD Mallorca,Getafe,1:1,2006,2,6,1.0,1.0,X,1,1.8,1.8,0.6,1.8,1.2,1.8,1.2,0.8,1.2,0.8
2005-2006,1,23,2006-02-12,Atlético Madrid,Real Sociedad,1:0,2006,2,6,1.0,0.0,1,0,1.6,0.8,0.8,2.2,1.2000000000000002,1.5,0.0,1.2,1.0,1.6
2005-2006,1,23,2006-02-12,Valencia,Barcelona,1:0,2006,2,6,1.0,0.0,1,0,1.0,1.6,2.2,1.2,1.6,1.4,1.4,1.8,0.6,1.8
2005-2006,1,23,2006-02-12,Celta de Vigo,Villarreal,1:0,2006,2,6,1.0,0.0,1,0,1.2,0.4,1.8,0.8,1.5,0.6000000000000001,1.8,1.8,0.6,1.8
2005-2006,1,26,2006-03-05,Cádiz CF,Espanyol,2:0,2006,3,6,2.0,0.0,1,0,0.8,1.8,1.0,1.8,0.9,1.8,1.8,1.2,1.2,0.8
2005-2006,1,26,2006-03-05,Celta de Vigo,CA Osasuna,2:0,2006,3,6,2.0,0.0,1,0,1.4,0.4,1.2,0.6,1.2999999999999998,0.5,0.8,1.8,1.0,1.8
2005-2006,1,26,2006-03-05,Sevilla FC,Athletic,2:1,2006,3,6,2.0,1.0,1,0,0.8,1.0,1.0,1.6,0.9,1.3,1.4,0.4,1.2,0.6
2005-2006,1,26,2006-03-05,Real Sociedad,Real Zaragoza,1:3,2006,3,6,1.0,3.0,2,2,1.4,1.6,1.4,1.0,1.4,1.3,0.8,1.0,1.0,1.6
2005-2006,1,26,2006-03-05,Villarreal,Alavés,3:2,2006,3,6,3.0,2.0,1,0,1.0,0.8,1.4,1.6,1.2,1.2000000000000002,1.4,1.6,1.4,1.0
2005-2006,1,26,2006-03-05,Barcelona,Dep. La Coruña,3:2,2006,3,6,3.0,2.0,1,0,1.8,1.2,1.2,0.8,1.5,1.0,1.0,0.8,1.4,1.6
2005-2006,1,26,2006-03-05,Getafe,Real Betis,1:0,2006,3,6,1.0,0.0,1,0,1.4,1.8,1.4,1.8,1.4,1.8,1.4,1.8,1.4,1.8
2005-2006,1,26,2006-03-05,Málaga CF,Valencia,0:0,2006,3,6,0.0,0.0,X,1,0.8,1.6,1.0,0.8,0.9,1.2000000000000002,0.8,1.6,1.0,0.8
2005-2006,1,26,2006-03-05,Real Madrid,Atlético Madrid,2:1,2006,3,6,2.0,1.0,1,0,2.4,0.6,1.2,0.6,1.7999999999999998,0.6,2.4,0.6,1.2,0.6
2005-2006,1,26,2006-03-05,Racing,RCD Mallorca,0:0,2006,3,6,0.0,0.0,X,1,0.8,1.4,1.2,1.6,1.0,1.5,0.8,1.4,1.2,1.6
2005-2006,1,27,2006-03-12,Atlético Madrid,Racing,2:1,2006,3,6,2.0,1.0,1,0,1.8,0.2,1.0,1.6,1.4,0.9,2.8,1.6,0.4,1.6
2005-2006,1,27,2006-03-12,Real Betis,Málaga CF,1:1,2006,3,6,1.0,1.0,X,1,0.8,0.6,1.2,1.8,1.0,1.2,1.0,1.2,1.4,0.4
2005-2006,1,27,2006-03-12,Espanyol,Celta de Vigo,2:0,2006,3,6,2.0,0.0,1,0,1.2,1.6,1.4,1.4,1.2999999999999998,1.5,0.8,0.4,0.4,1.8
2005-2006,1,27,2006-03-12,Athletic,Cádiz CF,1:0,2006,3,6,1.0,0.0,1,0,1.4,1.0,0.6,1.8,1.0,1.4,1.6,1.6,1.4,0.8
2005-2006,1,27,2006-03-12,Alavés,Sevilla FC,2:1,2006,3,6,2.0,1.0,1,0,0.6,1.6,1.8,1.0,1.2,1.3,1.0,0.6,1.8,0.6
2005-2006,1,27,2006-03-12,CA Osasuna,Barcelona,2:1,2006,3,6,2.0,1.0,1,0,1.0,0.6,1.8,0.6,1.4,0.6,1.8,0.2,1.0,1.6
2005-2006,1,27,2006-03-12,Valencia,Real Madrid,0:0,2006,3,6,0.0,0.0,X,1,1.0,1.2,1.4,0.4,1.2,0.8,1.4,1.0,0.6,1.8
2005-2006,1,27,2006-03-12,Real Zaragoza,Getafe,1:2,2006,3,6,1.0,2.0,2,2,2.8,1.6,0.4,1.6,1.5999999999999999,1.6,1.2,1.6,1.4,1.4
2005-2006,1,27,2006-03-12,RCD Mallorca,Villarreal,1:1,2006,3,6,1.0,1.0,X,1,1.6,1.6,1.4,0.8,1.5,1.2000000000000002,0.8,0.6,1.2,1.8
2005-2006,1,27,2006-03-12,Dep. La Coruña,Real Sociedad,0:1,2006,3,6,0.0,1.0,2,2,0.8,0.4,0.4,1.8,0.6000000000000001,1.1,0.6,1.6,1.8,1.0
2005-2006,1,31,2006-04-02,Alavés,Athletic,0:0,2006,4,6,0.0,0.0,X,1,1.0,1.8,1.0,1.8,1.0,1.8,2.6,1.6,1.4,0.8
2005-2006,1,31,2006-04-02,Atlético Madrid,Celta de Vigo,0:3,2006,4,6,0.0,3.0,2,2,1.6,0.4,1.0,1.2,1.3,0.8,0.8,1.0,0.4,1.2
2005-2006,1,31,2006-04-02,Barcelona,Real Madrid,1:1,2006,4,6,1.0,1.0,X,1,2.0,1.6,1.2,0.2,1.6,0.9,1.2,2.0,1.4,1.8
2005-2006,1,31,2006-04-02,Real Betis,Sevilla FC,2:1,2006,4,6,2.0,1.0,1,0,0.6,0.4,1.4,1.2,1.0,0.8,1.2,0.8,0.6,1.6
2005-2006,1,31,2006-04-02,Dep. La Coruña,Racing,2:0,2006,4,6,2.0,0.0,1,0,0.4,0.6,1.2,1.8,0.8,1.2,1.2,1.4,0.6,1.6
2005-2006,1,31,2006-04-02,RCD Mallorca,Espanyol,0:0,2006,4,6,0.0,0.0,X,1,1.2,1.4,0.6,1.6,0.8999999999999999,1.5,0.4,0.6,1.2,1.8
2005-2006,1,31,2006-04-02,CA Osasuna,Getafe,0:4,2006,4,6,0.0,4.0,2,2,1.2,0.8,0.6,1.6,0.8999999999999999,1.2000000000000002,0.6,0.4,1.4,1.2
2005-2006,1,31,2006-04-02,Real Sociedad,Málaga CF,3:0,2006,4,6,3.0,0.0,1,0,1.2,2.0,1.4,1.8,1.2999999999999998,1.9,2.0,1.6,1.2,0.2
2005-2006,1,31,2006-04-02,Valencia,Cádiz CF,5:3,2006,4,6,5.0,3.0,1,0,0.8,1.0,0.4,1.2,0.6000000000000001,1.1,1.6,0.4,1.0,1.2
2005-2006,1,31,2006-04-02,Real Zaragoza,Villarreal,0:1,2006,4,6,0.0,1.0,2,2,2.6,1.6,1.4,0.8,2.0,1.2000000000000002,1.0,1.8,1.0,1.8
2005-2006,1,32,2006-04-09,Espanyol,Atlético Madrid,1:1,2006,4,6,1.0,1.0,X,1,1.0,1.6,1.4,0.8,1.2,1.2000000000000002,0.8,1.2,1.4,0.8
2005-2006,1,32,2006-04-09,Alavés,CA Osasuna,1:2,2006,4,6,1.0,2.0,2,2,1.0,1.6,1.2,0.8,1.1,1.2000000000000002,1.0,1.0,1.6,1.0
2005-2006,1,32,2006-04-09,Athletic,RCD Mallorca,1:1,2006,4,6,1.0,1.0,X,1,1.0,1.0,1.2,0.8,1.1,0.9,1.0,1.0,1.6,0.8
2005-2006,1,32,2006-04-09,Cádiz CF,Real Betis,1:1,2006,4,6,1.0,1.0,X,1,1.0,1.6,1.2,1.8,1.1,1.7000000000000002,0.8,1.2,1.6,1.0
2005-2006,1,32,2006-04-09,Celta de Vigo,Valencia,0:1,2006,4,6,0.0,1.0,2,2,1.6,0.4,0.8,0.4,1.2000000000000002,0.4,2.4,0.2,0.6,1.2
2005-2006,1,32,2006-04-09,Real Madrid,Real Sociedad,1:1,2006,4,6,1.0,1.0,X,1,2.4,0.2,0.6,1.2,1.5,0.7,1.0,1.6,1.2,1.8
2005-2006,1,32,2006-04-09,Racing,Barcelona,2:2,2006,4,6,2.0,2.0,X,1,0.8,1.2,1.6,1.0,1.2000000000000002,1.1,1.0,1.0,1.2,0.8
2005-2006,1,32,2006-04-09,Sevilla FC,Real Zaragoza,1:1,2006,4,6,1.0,1.0,X,1,1.0,1.0,1.6,0.8,1.3,0.9,1.0,1.6,1.2,0.8
2005-2006,1,32,2006-04-09,Villarreal,Dep. La Coruña,1:1,2006,4,6,1.0,1.0,X,1,1.0,1.0,1.6,1.0,1.3,1.0,1.0,1.6,1.4,0.8
2005-2006,1,32,2006-04-09,Málaga CF,Getafe,1:2,2006,4,6,1.0,2.0,2,2,0.8,1.2,1.4,0.8,1.1,1.0,1.6,0.4,0.8,0.4
2005-2006,1,36,2006-05-03,Cádiz CF,Real Sociedad,2:2,2006,5,2,2.0,2.0,X,1,1.0,1.4,0.8,1.0,0.9,1.2,0.8,1.0,1.4,1.0
2005-2006,1,36,2006-05-03,Espanyol,Dep. La Coruña,1:2,2006,5,2,1.0,2.0,2,2,1.0,1.6,1.6,1.0,1.3,1.3,1.0,1.4,0.8,1.0
2005-2006,1,36,2006-05-03,Alavés,Real Betis,2:0,2006,5,2,2.0,0.0,1,0,1.2,1.4,1.2,1.8,1.2,1.6,1.0,1.6,1.6,1.0
2005-2006,1,36,2006-05-03,Athletic,Real Zaragoza,1:0,2006,5,2,1.0,0.0,1,0,0.8,1.2,1.8,0.8,1.3,1.0,1.2,1.4,1.2,1.8
2005-2006,1,36,2006-05-03,Atlético Madrid,CA Osasuna,0:1,2006,5,2,0.0,1.0,2,2,0.8,1.0,1.4,1.0,1.1,1.0,0.8,1.2,1.8,0.8
2005-2006,1,36,2006-05-03,RCD Mallorca,Valencia,2:1,2006,5,2,2.0,1.0,1,0,1.2,1.0,1.0,0.2,1.1,0.6,1.2,1.0,1.0,0.2
2005-2006,1,36,2006-05-03,Sevilla FC,Getafe,3:0,2006,5,2,3.0,0.0,1,0,1.2,1.2,1.8,0.8,1.5,1.0,1.2,1.2,1.8,0.8
2005-2006,1,36,2006-05-03,Villarreal,Málaga CF,2:1,2006,5,2,2.0,1.0,1,0,1.0,1.2,1.0,2.0,1.0,1.6,1.0,1.2,1.0,2.0
2005-2006,1,36,2006-05-03,Celta de Vigo,Barcelona,0:1,2006,5,2,0.0,1.0,2,2,1.2,0.4,1.4,1.2,1.2999999999999998,0.8,1.2,0.4,1.4,1.2
2005-2006,1,36,2006-05-04,Racing,Real Madrid,2:3,2006,5,3,2.0,3.0,2,2,1.0,1.2,1.0,0.2,1.0,0.7,1.0,1.2,1.0,0.2
2005-2006,1,37,2006-05-07,Getafe,Cádiz CF,3:1,2006,5,6,3.0,1.0,1,0,1.4,1.6,1.0,1.6,1.2,1.6,1.6,1.6,1.6,1.8
2005-2006,1,37,2006-05-07,Dep. La Coruña,Athletic,1:2,2006,5,6,1.0,2.0,2,2,0.6,0.6,0.8,1.2,0.7,0.8999999999999999,1.4,1.2,1.2,1.0
2005-2006,1,37,2006-05-07,Málaga CF,Sevilla FC,0:2,2006,5,6,0.0,2.0,2,2,0.8,1.4,1.6,1.4,1.2000000000000002,1.4,1.8,0.4,1.4,0.6
2005-2006,1,37,2006-05-07,Real Betis,RCD Mallorca,2:1,2006,5,6,2.0,1.0,1,0,0.8,0.6,1.0,0.8,0.9,0.7,1.2,1.6,1.2,0.8
2005-2006,1,37,2006-05-07,Barcelona,Espanyol,2:0,2006,5,6,2.0,0.0,1,0,1.8,1.8,0.2,1.4,1.0,1.6,1.6,1.8,1.0,0.8
2005-2006,1,37,2006-05-07,Real Sociedad,Celta de Vigo,2:2,2006,5,6,2.0,2.0,X,1,1.6,1.8,1.0,0.8,1.3,1.3,1.4,1.6,1.0,1.6
2005-2006,1,37,2006-05-07,Valencia,Atlético Madrid,1:1,2006,5,6,1.0,1.0,X,1,1.4,1.2,1.2,1.0,1.2999999999999998,1.1,0.8,0.6,1.0,0.8
2005-2006,1,37,2006-05-07,Real Zaragoza,Alavés,3:0,2006,5,6,3.0,0.0,1,0,1.6,1.6,1.6,1.8,1.6,1.7000000000000002,0.8,1.4,1.6,1.4
2005-2006,1,37,2006-05-07,Racing,CA Osasuna,2:1,2006,5,6,2.0,1.0,1,0,1.2,1.6,1.2,0.8,1.2,1.2000000000000002,0.6,0.6,0.8,1.2
2005-2006,1,37,2006-05-07,Real Madrid,Villarreal,3:3,2006,5,6,3.0,3.0,X,1,1.8,0.4,1.4,0.6,1.6,0.5,1.8,1.8,0.2,1.4
2006-2007,1,2,2006-09-09,Barcelona,CA Osasuna,3:0,2006,9,5,3.0,0.0,1,0,1.8,1.4,1.0,1.0,1.4,1.2,1.8,1.4,1.0,1.0
2006-2007,1,2,2006-09-09,Atlético Madrid,Valencia,0:1,2006,9,5,0.0,1.0,2,2,0.6,1.0,0.6,0.4,0.6,0.7,0.6,1.0,0.6,0.4
2006-2007,1,2,2006-09-10,Levante,Real Madrid,1:4,2006,9,6,1.0,4.0,2,2,0.2,1.2,1.2,0.6,0.7,0.8999999999999999,1.0,0.8,1.6,1.2
2006-2007,1,2,2006-09-10,Real Betis,Athletic,3:0,2006,9,6,3.0,0.0,1,0,1.0,0.8,1.0,1.2,1.0,1.0,1.8,1.2,0.0,1.6
2006-2007,1,2,2006-09-10,Getafe,Racing,1:0,2006,9,6,1.0,0.0,1,0,1.6,1.6,1.2,1.2,1.4,1.4,1.4,1.0,0.8,2.4
2006-2007,1,2,2006-09-10,Gimnàstic,Celta de Vigo,1:2,2006,9,6,1.0,2.0,2,2,1.5,1.5,1.2,1.0,1.35,1.25,1.8,1.8,1.8,1.2
2006-2007,1,2,2006-09-10,Real Sociedad,Sevilla FC,1:3,2006,9,6,1.0,3.0,2,2,1.8,1.8,1.8,1.2,1.8,1.5,1.6,1.6,1.2,1.2
2006-2007,1,2,2006-09-10,Villarreal,Recr. Huelva,0:1,2006,9,6,0.0,1.0,2,2,1.4,1.0,0.8,2.4,1.1,1.7,1.0,0.8,1.0,1.2
2006-2007,1,2,2006-09-10,Real Zaragoza,Espanyol,3:0,2006,9,6,3.0,0.0,1,0,1.8,1.2,0.0,1.6,0.9,1.4,0.2,1.2,1.2,0.6
2006-2007,1,2,2006-09-10,RCD Mallorca,Dep. La Coruña,0:0,2006,9,6,0.0,0.0,X,1,1.0,0.8,1.6,1.2,1.3,1.0,,,1.2,1.0
2006-2007,1,5,2006-10-01,RCD Mallorca,Villarreal,1:2,2006,10,6,1.0,2.0,2,2,0.8,0.6,1.6,1.2,1.2000000000000002,0.8999999999999999,2.2,1.2,1.0,2.0
2006-2007,1,5,2006-10-01,Recr. Huelva,Real Betis,2:0,2006,10,6,2.0,0.0,1,0,0.4,0.4,1.0,1.8,0.7,1.1,1.0,1.4,0.8,1.6
2006-2007,1,5,2006-10-01,Dep. La Coruña,Real Sociedad,2:0,2006,10,6,2.0,0.0,1,0,0.8,0.8,0.8,1.0,0.8,0.9,1.6,1.0,,
2006-2007,1,5,2006-10-01,Real Madrid,Atlético Madrid,1:1,2006,10,6,1.0,1.0,X,1,2.2,1.0,1.4,1.2,1.8,1.1,1.2,1.4,1.6,1.0
2006-2007,1,5,2006-10-01,Sevilla FC,Getafe,1:0,2006,10,6,1.0,0.0,1,0,1.8,0.8,1.8,1.2,1.8,1.0,0.8,0.6,1.6,1.2
2006-2007,1,5,2006-10-01,Racing,Celta de Vigo,1:1,2006,10,6,1.0,1.0,X,1,1.2,1.4,1.6,1.0,1.4,1.2,2.2,1.0,1.4,1.2
2006-2007,1,5,2006-10-01,Real Zaragoza,Levante,2:2,2006,10,6,2.0,2.0,X,1,2.2,1.2,1.0,2.0,1.6,1.6,0.8,0.8,0.8,1.0
2006-2007,1,5,2006-10-01,Valencia,Gimnàstic,4:0,2006,10,6,4.0,0.0,1,0,1.6,1.0,1.5,1.5,1.55,1.25,0.4,0.4,1.0,1.8
2006-2007,1,5,2006-10-01,Espanyol,CA Osasuna,0:0,2006,10,6,0.0,0.0,X,1,1.0,1.4,0.8,1.6,0.9,1.5,1.8,0.8,1.8,1.2
2006-2007,1,9,2006-11-04,RCD Mallorca,Atlético Madrid,0:0,2006,11,5,0.0,0.0,X,1,0.8,0.8,1.4,1.2,1.1,1.0,0.8,0.8,1.4,1.2
2006-2007,1,9,2006-11-04,Levante,Real Sociedad,2:0,2006,11,5,2.0,0.0,1,0,0.4,2.0,0.8,1.2,0.6000000000000001,1.6,0.4,2.0,0.8,1.2
2006-2007,1,9,2006-11-04,Dep. La Coruña,Barcelona,1:1,2006,11,5,1.0,1.0,X,1,1.0,0.8,1.2,1.2,1.1,1.0,1.0,0.8,1.2,1.2
2006-2007,1,9,2006-11-05,Recr. Huelva,Gimnàstic,2:1,2006,11,6,2.0,1.0,1,0,0.6,0.2,0.0,4.0,0.3,2.1,0.8,1.0,0.8,0.4
2006-2007,1,9,2006-11-05,Athletic,Racing,0:0,2006,11,6,0.0,0.0,X,1,0.8,1.0,0.8,1.2,0.8,1.1,2.2,1.2,1.6,1.2
2006-2007,1,9,2006-11-05,Villarreal,Real Betis,3:2,2006,11,6,3.0,2.0,1,0,1.4,1.2,0.8,2.0,1.1,1.6,1.4,0.6,0.8,1.2
2006-2007,1,9,2006-11-05,Real Zaragoza,Getafe,3:1,2006,11,6,3.0,1.0,1,0,1.8,1.0,1.6,1.2,1.7000000000000002,1.1,1.4,1.2,0.8,2.0
2006-2007,1,9,2006-11-05,Sevilla FC,CA Osasuna,2:0,2006,11,6,2.0,0.0,1,0,1.4,0.6,0.8,1.2,1.1,0.8999999999999999,1.8,1.0,1.6,1.2
2006-2007,1,9,2006-11-05,Espanyol,Valencia,1:1,2006,11,6,1.0,1.0,X,1,0.8,1.0,0.8,0.4,0.8,0.7,0.8,1.0,0.8,1.2
2006-2007,1,9,2006-11-05,Real Madrid,Celta de Vigo,1:2,2006,11,6,1.0,2.0,2,2,2.2,1.2,1.6,1.2,1.9000000000000001,1.2,0.6,0.2,0.0,4.0
2006-2007,1,10,2006-11-11,Atlético Madrid,Villarreal,3:1,2006,11,5,3.0,1.0,1,0,0.6,1.2,1.4,1.2,1.0,1.2,0.6,1.2,1.4,1.2
